,func,ncalls,ccalls,tottime,cumtime,callers
100,"<code object _write_array_header at 0x558963a5a490, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 445>",100,0,0.002193698,0.000539218,"[_lsprof.profiler_subentry(code='<built-in method builtins.sorted>', callcount=100, reccallcount=0, totaltime=0.00013096, inlinetime=0.00013096), _lsprof.profiler_subentry(code=""<method 'join' of 'str' objects>"", callcount=100, reccallcount=0, totaltime=3.4727e-05, inlinetime=3.4727e-05), _lsprof.profiler_subentry(code=<code object _wrap_header_guess_version at 0x7eaea4795420, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 421>, callcount=100, reccallcount=0, totaltime=0.0006009240000000001, inlinetime=5.2744e-05), _lsprof.profiler_subentry(code=<code object write at 0x5589647a9c50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/zipfile/__init__.py"", line 1192>, callcount=100, reccallcount=0, totaltime=0.000589772, inlinetime=0.000287473), _lsprof.profiler_subentry(code='<built-in method builtins.repr>', callcount=400, reccallcount=0, totaltime=0.000194078, inlinetime=0.000194078), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=200, reccallcount=0, totaltime=2.4017e-05, inlinetime=2.4017e-05), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=400, reccallcount=0, totaltime=5.8457000000000006e-05, inlinetime=5.8457000000000006e-05), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=100, reccallcount=0, totaltime=2.1545e-05, inlinetime=2.1545e-05)]"
101,"<code object _wrap_header at 0x558963a5d660, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 397>",100,0,0.00054818,0.00034752700000000004,"[_lsprof.profiler_subentry(code=""<method 'encode' of 'str' objects>"", callcount=100, reccallcount=0, totaltime=3.3453e-05, inlinetime=3.3453e-05), _lsprof.profiler_subentry(code='<built-in method _struct.pack>', callcount=100, reccallcount=0, totaltime=2.2549e-05, inlinetime=2.2549e-05), _lsprof.profiler_subentry(code='<built-in method _struct.calcsize>', callcount=100, reccallcount=0, totaltime=1.7233000000000003e-05, inlinetime=1.7233000000000003e-05), _lsprof.profiler_subentry(code=<code object magic at 0x7eaea47f9a70, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 205>, callcount=100, reccallcount=0, totaltime=0.0001178, inlinetime=0.0001178), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=100, reccallcount=0, totaltime=9.618e-06, inlinetime=9.618e-06)]"
102,"<code object write_array at 0x558963a9d6b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 702>",100,0,0.008697573,0.001013425,"[_lsprof.profiler_subentry(code=<code object isfileobj at 0x7eae72b181b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 1026>, callcount=100, reccallcount=0, totaltime=9.6555e-05, inlinetime=5.1970000000000006e-05), _lsprof.profiler_subentry(code=""<method 'tobytes' of 'numpy.ndarray' objects>"", callcount=100, reccallcount=0, totaltime=0.000107707, inlinetime=0.000107707), _lsprof.profiler_subentry(code=<code object _check_version at 0x7eaea47c1c50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 199>, callcount=100, reccallcount=0, totaltime=4.087e-05, inlinetime=4.087e-05), _lsprof.profiler_subentry(code=<code object write at 0x5589647a9c50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/zipfile/__init__.py"", line 1192>, callcount=100, reccallcount=0, totaltime=0.004622188, inlinetime=0.000221362), _lsprof.profiler_subentry(code=<code object header_data_from_array_1_0 at 0x7eaea47a73c0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 368>, callcount=100, reccallcount=0, totaltime=0.000596824, inlinetime=0.000190155), _lsprof.profiler_subentry(code=<code object _write_array_header at 0x558963a5a490, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_format_impl.py"", line 445>, callcount=100, reccallcount=0, totaltime=0.002193698, inlinetime=0.000539218), _lsprof.profiler_subentry(code='<built-in method builtins.max>', callcount=100, reccallcount=0, totaltime=2.6306000000000002e-05, inlinetime=2.6306000000000002e-05)]"
103,"<code object drop_metadata at 0x558963aa0630, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/numpy/lib/_utils_impl.py"", line 719>",100,0,9.240600000000001e-05,9.240600000000001e-05,
104,"<code object dispatch_fill_zeros at 0x558963c9a2d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/ops/missing.py"", line 131>",29274,0,0.008776207000000001,0.008776207000000001,
105,"<code object emit_sounds at 0x558963d8bec0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/bats.py"", line 155>",450000,0,4.377617743,0.8002089800000001,"[_lsprof.profiler_subentry(code=<code object __getitem__ at 0x55896466c320, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4067>, callcount=467064, reccallcount=0, totaltime=1.7060971340000002, inlinetime=0.619026335), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x5589648cf400, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1104>, callcount=467064, reccallcount=0, totaltime=1.420951716, inlinetime=0.436722139), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=25596, reccallcount=0, totaltime=0.003955788, inlinetime=0.003955788), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eae668512c0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/sounds.py"", line 146>, callcount=8532, reccallcount=0, totaltime=0.44640412500000004, inlinetime=0.024132765)]"
106,"<code object cleanup_sounds at 0x558963dd8030, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/bats.py"", line 306>",50000,0,0.012005276,0.012005276,
107,"<code object __init__ at 0x5589642ea070, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/sounds.py"", line 13>",41519,0,1.183112576,0.098387551,"[_lsprof.profiler_subentry(code=<code object __getitem__ at 0x55896466c320, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4067>, callcount=124557, reccallcount=0, totaltime=0.42047610700000004, inlinetime=0.14932978700000002), _lsprof.profiler_subentry(code=<code object __getitem__ at 0x5589648cf400, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1104>, callcount=124557, reccallcount=0, totaltime=0.36647703600000003, inlinetime=0.11110964000000001), _lsprof.profiler_subentry(code=<code object uuid4 at 0x7eaea791f880, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/uuid.py"", line 723>, callcount=41519, reccallcount=0, totaltime=0.29777188200000004, inlinetime=0.052716823)]"
108,"<code object is_numeric_v_string_like at 0x558964436930, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 994>",29274,0,0.032696205,0.025507843000000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=87822, reccallcount=0, totaltime=0.007188362, inlinetime=0.007188362)]"
109,"<code object _isna_string_dtype at 0x55896444f160, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 305>",3630,0,0.018008772000000003,0.018008772000000003,
110,"<code object ensure_python_int at 0x558964457a40, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 93>",7260,0,0.002984365,0.002984365,
111,"<code object _isna_array at 0x55896446d570, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 261>",21897,0,0.070764984,0.041171032,"[_lsprof.profiler_subentry(code=<code object is_string_or_object_np_dtype at 0x7eae70791430, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 531>, callcount=21897, reccallcount=0, totaltime=0.007583287, inlinetime=0.007583287), _lsprof.profiler_subentry(code=<code object _isna_string_dtype at 0x55896444f160, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 305>, callcount=3630, reccallcount=0, totaltime=0.018008772000000003, inlinetime=0.018008772000000003), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=43794, reccallcount=0, totaltime=0.004001893, inlinetime=0.004001893)]"
112,"<code object is_bool_dtype at 0x558964472c60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1200>",29274,0,0.065641603,0.02485472,"[_lsprof.profiler_subentry(code=<code object _get_dtype at 0x7eae6fc50f60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1409>, callcount=29274, reccallcount=0, totaltime=0.012256259, inlinetime=0.0069260500000000004), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=87822, reccallcount=0, totaltime=0.025412704, inlinetime=0.012681566), _lsprof.profiler_subentry(code='<built-in method builtins.issubclass>', callcount=29274, reccallcount=0, totaltime=0.00311792, inlinetime=0.00311792)]"
113,"<code object pandas_dtype at 0x558964473530, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1606>",65808,0,0.08711753200000001,0.040870627,"[_lsprof.profiler_subentry(code=<code object find at 0x7eae6fc1ddf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/base.py"", line 549>, callcount=3630, reccallcount=0, totaltime=0.0029463270000000003, inlinetime=0.002111721), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eaea7928d50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/warnings.py"", line 456>, callcount=3630, reccallcount=0, totaltime=0.001850204, inlinetime=0.001850204), _lsprof.profiler_subentry(code=<code object __enter__ at 0x55896369ae90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/warnings.py"", line 482>, callcount=3630, reccallcount=0, totaltime=0.004717692, inlinetime=0.004008468), _lsprof.profiler_subentry(code=<code object __exit__ at 0x7eaea78c9250, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/warnings.py"", line 503>, callcount=3630, reccallcount=0, totaltime=0.003438052, inlinetime=0.003151589), _lsprof.profiler_subentry(code=<code object simplefilter at 0x7eaea7788670, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/warnings.py"", line 166>, callcount=3630, reccallcount=0, totaltime=0.013083851, inlinetime=0.003445805), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=131616, reccallcount=0, totaltime=0.018935966000000002, inlinetime=0.018935966000000002), _lsprof.profiler_subentry(code=<code object is_hashable at 0x7eae70793130, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/inference.py"", line 334>, callcount=3630, reccallcount=0, totaltime=0.001274813, inlinetime=0.000830986)]"
114,"<code object _is_dtype_type at 0x558964473da0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1444>",54801,0,0.08973310300000001,0.039232186,"[_lsprof.profiler_subentry(code=<code object pandas_dtype at 0x558964473530, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1606>, callcount=14637, reccallcount=0, totaltime=0.008703520000000001, inlinetime=0.005266827), _lsprof.profiler_subentry(code=<code object <lambda> at 0x7eae6fc711b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 125>, callcount=54801, reccallcount=0, totaltime=0.016605868, inlinetime=0.010366401), _lsprof.profiler_subentry(code=<code object dtype at 0x7eae67137d20, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 707>, callcount=14637, reccallcount=0, totaltime=0.004566532, inlinetime=0.0025806830000000003), _lsprof.profiler_subentry(code='<built-in method builtins.hasattr>', callcount=14637, reccallcount=0, totaltime=0.01099896, inlinetime=0.004667582), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=69438, reccallcount=0, totaltime=0.009626037, inlinetime=0.009626037)]"
115,"<code object _isna at 0x5589644761b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 184>",51173,0,0.28511786,0.047729303,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x5589648cdf90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 389>, callcount=3630, reccallcount=0, totaltime=0.12538944000000002, inlinetime=0.019760674000000002), _lsprof.profiler_subentry(code=<code object name at 0x7eae67166410, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 734>, callcount=3630, reccallcount=0, totaltime=0.00038375700000000003, inlinetime=0.00038375700000000003), _lsprof.profiler_subentry(code=<code object _isna_array at 0x55896446d570, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 261>, callcount=21897, reccallcount=0, totaltime=0.070764984, inlinetime=0.041171032), _lsprof.profiler_subentry(code=<code object _constructor at 0x7eae66f40850, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 660>, callcount=3630, reccallcount=0, totaltime=0.00039597600000000003, inlinetime=0.00039597600000000003), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=72951, reccallcount=0, totaltime=0.035945078000000005, inlinetime=0.016016824000000002), _lsprof.profiler_subentry(code=<code object _values at 0x7eae6712aa30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 831>, callcount=3630, reccallcount=0, totaltime=0.0045093220000000005, inlinetime=0.0012604010000000002)]"
116,"<code object _array_equivalent_object at 0x5589644765a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 564>",3630,0,0.011139055,0.011139055,
117,"<code object na_value_for_dtype at 0x558964477f40, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 673>",3632,0,0.002373847,0.001949771,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=3632, reccallcount=0, totaltime=0.000424076, inlinetime=0.000424076)]"
118,"<code object array_equivalent at 0x5589644781e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 466>",3630,0,0.018076568,0.006153623,"[_lsprof.profiler_subentry(code='<built-in method numpy.asarray>', callcount=7260, reccallcount=0, totaltime=0.0007838900000000001, inlinetime=0.0007838900000000001), _lsprof.profiler_subentry(code=<code object _array_equivalent_object at 0x5589644765a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 564>, callcount=3630, reccallcount=0, totaltime=0.011139055, inlinetime=0.011139055)]"
